02-25 08:13:02.905    78   178 W ThrottleService: unable to find stats for iface rmnet0
02-25 08:13:09.995   368   602 V Download ApnHelper: beginDownload type: -1
02-25 08:13:09.995   368   602 D Download ApnHelper: tryOmaDownload
02-25 08:13:10.005    78   220 W ActivityManager: Unable to start service Intent { act=com.android.providers.downloads.action.download.dd typ=application/vnd.oma.drm.content (has extras) }: not found
02-25 08:13:10.015   368   603 I qtaguid : Tagging socket 50 with tag 7fffff0100000000(-255) for uid 10000 failed errno=-2
02-25 08:13:10.015   368   602 V DownloadManager: processing updated download 18, status: 200
02-25 08:13:10.015   368   602 V Download ApnHelper: beginDownload type: -1
02-25 08:13:10.015   368   602 D Download ApnHelper: tryOmaDownload
02-25 08:13:10.025    78    78 W ActivityManager: Unable to start service Intent { act=com.android.providers.downloads.action.download.dd typ=application/vnd.oma.drm.content (has extras) }: not found
02-25 08:13:10.025   368   602 V DownloadManager: processing updated download 19, status: 200
02-25 08:13:10.025   368   603 I NetworkManagementSocketTagger: tagSocketFd(50, -255, 10000) failed with errno-2
02-25 08:13:10.025   368   602 V Download ApnHelper: beginDownload type: -1
02-25 08:13:10.045   368   602 D Download ApnHelper: tryOmaDownload
02-25 08:13:10.045    78    90 W ActivityManager: Unable to start service Intent { act=com.android.providers.downloads.action.download.dd typ=application/vnd.oma.drm.content (has extras) }: not found
02-25 08:13:10.055   368   602 V DownloadManager: processing updated download 20, status: 200
02-25 08:13:10.055   368   602 V Download ApnHelper: beginDownload type: -1
02-25 08:13:10.055   368   602 D Download ApnHelper: tryOmaDownload
02-25 08:13:10.065    78   490 W ActivityManager: Unable to start service Intent { act=com.android.providers.downloads.action.download.dd typ=application/vnd.oma.drm.content (has extras) }: not found
02-25 08:13:10.065   368   602 V DownloadManager: processing updated download 21, status: 200
02-25 08:13:10.075   368   602 V Download ApnHelper: beginDownload type: -1
02-25 08:13:10.075   368   602 D Download ApnHelper: tryOmaDownload
02-25 08:13:10.075    78   486 W ActivityManager: Unable to start service Intent { act=com.android.providers.downloads.action.download.dd typ=application/vnd.oma.drm.content (has extras) }: not found
02-25 08:13:10.095   368   602 V DownloadManager: processing updated download 22, status: 192
02-25 08:13:10.095   368   602 V Download ApnHelper: beginDownload type: -1
02-25 08:13:10.105   368   602 D Download ApnHelper: tryOmaDownload
02-25 08:13:10.105    78   234 W ActivityManager: Unable to start service Intent { act=com.android.providers.downloads.action.download.dd typ=application/vnd.oma.drm.content (has extras) }: not found
02-25 08:13:10.115   368   603 I DownloadManager: recevd_status = 200, mContinuingDownload = false
02-25 08:13:10.115   368   603 V DownloadManager: received response for http://192.168.10.224:8080/test-browser/drm/huasha.dcf
02-25 08:13:10.125   368   603 V DownloadManager: Content-Disposition: null
02-25 08:13:10.125   368   603 V DownloadManager: Content-Length: 1371942
02-25 08:13:10.125   368   603 V DownloadManager: Content-Location: null
02-25 08:13:10.125   368   603 V DownloadManager: Content-Type: application/vnd.oma.drm.content
02-25 08:13:10.125   368   603 V DownloadManager: ETag: W/"1371942-1329719297000"
02-25 08:13:10.125   368   603 V DownloadManager: Transfer-Encoding: null
02-25 08:13:10.135   368   603 V DownloadDrmHelper: enter isDrmConvertNeeded(): application/vnd.oma.drm.content
02-25 08:13:10.135   368   603 I DownloadManager: in verifySpace, destination: 4, path: /mnt/sdcard/user/huasha.dcf, length: 1371942
02-25 08:13:11.185   368   603 I DownloadManager: available space (in bytes) in filesystem rooted at: /mnt/sdcard is: 526069760
02-25 08:13:11.185   368   603 V DownloadManager: target file: /mnt/sdcard/user/huasha.dcf
02-25 08:13:11.185   368   603 V DownloadManager: file with sequence number 1 exists
02-25 08:13:11.185   368   603 V DownloadManager: file with sequence number 2 exists
02-25 08:13:11.195   368   603 V DownloadDrmHelper: enter isDrmConvertNeeded(): application/vnd.oma.drm.content
02-25 08:13:11.195   368   603 V DownloadManager: writing http://192.168.10.224:8080/test-browser/drm/huasha.dcf to /mnt/sdcard/user/huasha-3.dcf
02-25 08:13:11.195   368   603 V DownloadManager: starting query, database is not null; projection[0] is title; selection is null; selectionArgs is null; sort is null.
02-25 08:13:11.215   368   603 V DownloadManager: created cursor android.database.sqlite.SQLiteCursor@4101bd10 on behalf of 368
02-25 08:13:11.235   368   368 V DownloadManager: Service ContentObserver received notification
02-25 08:13:11.245   368   605 V DownloadManager: starting query, database is not null; projection is null; selection is null; selectionArgs is null; sort is null.
02-25 08:13:11.255   368   605 V DownloadManager: created cursor android.database.sqlite.SQLiteCursor@41052988 on behalf of 368
02-25 08:13:11.255   368   605 I DownloadManager: number of rows from downloads-db: 10
02-25 08:13:11.255   368   603 V DownloadDrmHelper: enter isDrmConvertNeeded(): application/vnd.oma.drm.content
02-25 08:13:11.275   368   603 V DownloadManager: downloaded 4096 for http://192.168.10.224:8080/test-browser/drm/huasha.dcf
02-25 08:13:11.275   368   605 V DownloadManager: processing updated download 13, status: 200
02-25 08:13:11.275   368   603 V DownloadDrmHelper: enter isDrmConvertNeeded(): application/vnd.oma.drm.content
02-25 08:13:11.275   368   605 V Download ApnHelper: beginDownload type: -1
02-25 08:13:11.275   368   605 D Download ApnHelper: tryOmaDownload
02-25 08:13:11.285    78   234 W ActivityManager: Unable to start service Intent { act=com.android.providers.downloads.action.download.dd typ=application/vnd.oma.drm.message (has extras) }: not found
02-25 08:13:11.285   368   605 V DownloadManager: processing updated download 14, status: 200
02-25 08:13:11.295   368   605 V Download ApnHelper: beginDownload type: -1
02-25 08:13:11.295   368   605 D Download ApnHelper: tryOmaDownload
02-25 08:13:11.295    78   231 W ActivityManager: Unable to start service Intent { act=com.android.providers.downloads.action.download.dd typ=application/vnd.oma.drm.content (has extras) }: not found
02-25 08:13:11.295   368   605 V DownloadManager: processing updated download 15, status: 200
02-25 08:13:11.305   368   605 V Download ApnHelper: beginDownload type: -1
02-25 08:13:11.305   368   605 D Download ApnHelper: tryOmaDownload
02-25 08:13:11.305    78    89 W ActivityManager: Unable to start service Intent { act=com.android.providers.downloads.action.download.dd typ=application/vnd.oma.drm.content (has extras) }: not found
02-25 08:13:11.315   368   605 V DownloadManager: processing updated download 16, status: 200
02-25 08:13:11.315   368   368 V DownloadManager: Service ContentObserver received notification
02-25 08:13:11.315   368   603 V DownloadManager: downloaded 7983 for http://192.168.10.224:8080/test-browser/drm/huasha.dcf
02-25 08:13:11.335   368   605 V Download ApnHelper: beginDownload type: -1
02-25 08:13:11.335   368   605 D Download ApnHelper: tryOmaDownload
02-25 08:13:11.335   368   603 V DownloadDrmHelper: enter isDrmConvertNeeded(): application/vnd.oma.drm.content
02-25 08:13:11.335    78   485 W ActivityManager: Unable to start service Intent { act=com.android.providers.downloads.action.download.dd typ=application/vnd.oma.drm.content (has extras) }: not found
02-25 08:13:11.335   368   603 V DownloadManager: downloaded 12079 for http://192.168.10.224:8080/test-browser/drm/huasha.dcf
02-25 08:13:11.345   368   603 V DownloadDrmHelper: enter isDrmConvertNeeded(): application/vnd.oma.drm.content
02-25 08:13:11.345   368   603 V DownloadManager: downloaded 16175 for http://192.168.10.224:8080/test-browser/drm/huasha.dcf
02-25 08:13:11.345   368   603 V DownloadDrmHelper: enter isDrmConvertNeeded(): application/vnd.oma.drm.content
02-25 08:13:11.345   368   603 V DownloadManager: downloaded 20271 for http://192.168.10.224:8080/test-browser/drm/huasha.dcf
02-25 08:13:11.345   368   605 V DownloadManager: processing updated download 17, status: 200
02-25 08:13:11.345   368   603 V DownloadDrmHelper: enter isDrmConvertNeeded(): application/vnd.oma.drm.content
02-25 08:13:11.355   368   605 V Download ApnHelper: beginDownload type: -1
02-25 08:13:11.355   368   605 D Download ApnHelper: tryOmaDownload
02-25 08:13:11.355    78   487 W ActivityManager: Unable to start service Intent { act=com.android.providers.downloads.action.download.dd typ=application/vnd.oma.drm.content (has extras) }: not found
02-25 08:13:11.355   368   603 V DownloadManager: downloaded 24367 for http://192.168.10.224:8080/test-browser/drm/huasha.dcf
02-25 08:13:11.355   368   603 V DownloadDrmHelper: enter isDrmConvertNeeded(): application/vnd.oma.drm.content
02-25 08:13:11.355   368   603 V DownloadManager: downloaded 28463 for http://192.168.10.224:8080/test-browser/drm/huasha.dcf
02-25 08:13:11.355   368   603 V DownloadDrmHelper: enter isDrmConvertNeeded(): application/vnd.oma.drm.content
02-25 08:13:11.355   368   603 V DownloadManager: downloaded 32559 for http://192.168.10.224:8080/test-browser/drm/huasha.dcf
02-25 08:13:11.365   368   603 V DownloadDrmHelper: enter isDrmConvertNeeded(): application/vnd.oma.drm.content
02-25 08:13:11.365   368   603 V DownloadManager: downloaded 36655 for http://192.168.10.224:8080/test-browser/drm/huasha.dcf
02-25 08:13:11.365   368   603 V DownloadDrmHelper: enter isDrmConvertNeeded(): application/vnd.oma.drm.content
02-25 08:13:11.365   368   603 V DownloadManager: downloaded 40751 for http://192.168.10.224:8080/test-browser/drm/huasha.dcf
02-25 08:13:11.365   368   605 V DownloadManager: processing updated download 18, status: 200
02-25 08:13:11.365   368   605 V Download ApnHelper: beginDownload type: -1
02-25 08:13:11.365   368   605 D Download ApnHelper: tryOmaDownload
02-25 08:13:11.375    78   489 W ActivityManager: Unable to start service Intent { act=com.android.providers.downloads.action.download.dd typ=application/vnd.oma.drm.content (has extras) }: not found
02-25 08:13:11.375   368   603 V DownloadDrmHelper: enter isDrmConvertNeeded(): application/vnd.oma.drm.content
02-25 08:13:11.375   368   605 V DownloadManager: processing updated download 19, status: 200
02-25 08:13:11.375   368   603 V DownloadManager: downloaded 44847 for http://192.168.10.224:8080/test-browser/drm/huasha.dcf
02-25 08:13:11.375   368   603 V DownloadDrmHelper: enter isDrmConvertNeeded(): application/vnd.oma.drm.content
02-25 08:13:11.375   368   603 V DownloadManager: downloaded 48943 for http://192.168.10.224:8080/test-browser/drm/huasha.dcf
02-25 08:13:11.395   368   605 V Download ApnHelper: beginDownload type: -1
02-25 08:13:11.395   368   605 D Download ApnHelper: tryOmaDownload
02-25 08:13:11.395    78   220 W ActivityManager: Unable to start service Intent { act=com.android.providers.downloads.action.download.dd typ=application/vnd.oma.drm.content (has extras) }: not found
02-25 08:13:11.414   368   605 V DownloadManager: processing updated download 20, status: 200
02-25 08:13:11.414   368   605 V Download ApnHelper: beginDownload type: -1
02-25 08:13:11.414   368   605 D Download ApnHelper: tryOmaDownload
02-25 08:13:11.414    78    78 W ActivityManager: Unable to start service Intent { act=com.android.providers.downloads.action.download.dd typ=application/vnd.oma.drm.content (has extras) }: not found
02-25 08:13:11.425   368   605 V DownloadManager: processing updated download 21, status: 200
02-25 08:13:11.425   368   605 V Download ApnHelper: beginDownload type: -1
02-25 08:13:11.425   368   605 D Download ApnHelper: tryOmaDownload
02-25 08:13:11.425    78    90 W ActivityManager: Unable to start service Intent { act=com.android.providers.downloads.action.download.dd typ=application/vnd.oma.drm.content (has extras) }: not found
02-25 08:13:11.435   368   605 V DownloadManager: processing updated download 22, status: 192
02-25 08:13:11.435   368   605 V Download ApnHelper: beginDownload type: -1
02-25 08:13:11.435   368   605 D Download ApnHelper: tryOmaDownload
02-25 08:13:11.435    78   490 W ActivityManager: Unable to start service Intent { act=com.android.providers.downloads.action.download.dd typ=application/vnd.oma.drm.content (has extras) }: not found
02-25 08:13:11.455   368   603 V DownloadDrmHelper: enter isDrmConvertNeeded(): application/vnd.oma.drm.content
02-25 08:13:11.455   368   603 V DownloadManager: downloaded 53039 for http://192.168.10.224:8080/test-browser/drm/huasha.dcf
02-25 08:13:11.455   368   603 V DownloadDrmHelper: enter isDrmConvertNeeded(): application/vnd.oma.drm.content
02-25 08:13:11.495   368   603 V DownloadManager: downloaded 57135 for http://192.168.10.224:8080/test-browser/drm/huasha.dcf
02-25 08:13:11.495   368   603 V DownloadDrmHelper: enter isDrmConvertNeeded(): application/vnd.oma.drm.content
02-25 08:13:11.505   368   603 V DownloadManager: downloaded 61231 for http://192.168.10.224:8080/test-browser/drm/huasha.dcf
02-25 08:13:11.545   368   603 V DownloadDrmHelper: enter isDrmConvertNeeded(): application/vnd.oma.drm.content
02-25 08:13:11.555   368   603 V DownloadManager: downloaded 65327 for http://192.168.10.224:8080/test-browser/drm/huasha.dcf
02-25 08:13:11.575   368   603 V DownloadDrmHelper: enter isDrmConvertNeeded(): application/vnd.oma.drm.content
02-25 08:13:11.575   368   603 V DownloadManager: downloaded 69423 for http://192.168.10.224:8080/test-browser/drm/huasha.dcf
02-25 08:13:11.575   368   603 V DownloadDrmHelper: enter isDrmConvertNeeded(): application/vnd.oma.drm.content
02-25 08:13:11.575   368   603 V DownloadManager: downloaded 73519 for http://192.168.10.224:8080/test-browser/drm/huasha.dcf
02-25 08:13:11.585   368   603 V DownloadDrmHelper: enter isDrmConvertNeeded(): application/vnd.oma.drm.content
02-25 08:13:11.585   368   603 V DownloadManager: downloaded 77615 for http://192.168.10.224:8080/test-browser/drm/huasha.dcf
02-25 08:13:11.585   368   603 V DownloadDrmHelper: enter isDrmConvertNeeded(): application/vnd.oma.drm.content
02-25 08:13:11.585   368   603 V DownloadManager: downloaded 81711 for http://192.168.10.224:8080/test-browser/drm/huasha.dcf
02-25 08:13:11.585   368   603 V DownloadDrmHelper: enter isDrmConvertNeeded(): application/vnd.oma.drm.content
02-25 08:13:11.594   368   603 V DownloadManager: downloaded 85807 for http://192.168.10.224:8080/test-browser/drm/huasha.dcf
02-25 08:13:11.594   368   603 V DownloadDrmHelper: enter isDrmConvertNeeded(): application/vnd.oma.drm.content
02-25 08:13:11.594   368   603 V DownloadManager: downloaded 89903 for http://192.168.10.224:8080/test-browser/drm/huasha.dcf
02-25 08:13:11.594   368   603 V DownloadDrmHelper: enter isDrmConvertNeeded(): application/vnd.oma.drm.content
02-25 08:13:11.594   368   603 V DownloadManager: downloaded 93999 for http://192.168.10.224:8080/test-browser/drm/huasha.dcf
02-25 08:13:11.664   368   603 V DownloadDrmHelper: enter isDrmConvertNeeded(): application/vnd.oma.drm.content
02-25 08:13:11.664   368   603 V DownloadManager: downloaded 98095 for http://192.168.10.224:8080/test-browser/drm/huasha.dcf
02-25 08:13:11.684   368   603 V DownloadDrmHelper: enter isDrmConvertNeeded(): application/vnd.oma.drm.content
02-25 08:13:11.684   368   603 V DownloadManager: downloaded 102191 for http://192.168.10.224:8080/test-browser/drm/huasha.dcf
02-25 08:13:11.684   368   603 V DownloadDrmHelper: enter isDrmConvertNeeded(): application/vnd.oma.drm.content
02-25 08:13:11.684   368   603 V DownloadManager: downloaded 106287 for http://192.168.10.224:8080/test-browser/drm/huasha.dcf
02-25 08:13:11.694   368   603 V DownloadDrmHelper: enter isDrmConvertNeeded(): application/vnd.oma.drm.content
02-25 08:13:11.694   368   603 V DownloadManager: downloaded 110383 for http://192.168.10.224:8080/test-browser/drm/huasha.dcf
02-25 08:13:11.694   368   603 V DownloadDrmHelper: enter isDrmConvertNeeded(): application/vnd.oma.drm.content
02-25 08:13:11.694   368   603 V DownloadManager: downloaded 114479 for http://192.168.10.224:8080/test-browser/drm/huasha.dcf
02-25 08:13:11.754   368   603 V DownloadDrmHelper: enter isDrmConvertNeeded(): application/vnd.oma.drm.content
02-25 08:13:11.786   368   603 V DownloadManager: downloaded 118575 for http://192.168.10.224:8080/test-browser/drm/huasha.dcf
02-25 08:13:11.786   368   603 V DownloadDrmHelper: enter isDrmConvertNeeded(): application/vnd.oma.drm.content
02-25 08:13:11.795   368   603 V DownloadManager: downloaded 122671 for http://192.168.10.224:8080/test-browser/drm/huasha.dcf
02-25 08:13:11.795   368   603 V DownloadDrmHelper: enter isDrmConvertNeeded(): application/vnd.oma.drm.content
02-25 08:13:11.795   368   603 V DownloadManager: downloaded 126767 for http://192.168.10.224:8080/test-browser/drm/huasha.dcf
02-25 08:13:11.795   368   603 V DownloadDrmHelper: enter isDrmConvertNeeded(): application/vnd.oma.drm.content
02-25 08:13:11.795   368   603 V DownloadManager: downloaded 130863 for http://192.168.10.224:8080/test-browser/drm/huasha.dcf
02-25 08:13:11.795   368   603 V DownloadDrmHelper: enter isDrmConvertNeeded(): application/vnd.oma.drm.content
02-25 08:13:11.835   368   603 V DownloadManager: downloaded 134959 for http://192.168.10.224:8080/test-browser/drm/huasha.dcf
02-25 08:13:11.845   368   603 V DownloadDrmHelper: enter isDrmConvertNeeded(): application/vnd.oma.drm.content
02-25 08:13:11.895   368   603 V DownloadManager: downloaded 139055 for http://192.168.10.224:8080/test-browser/drm/huasha.dcf
02-25 08:13:11.895   368   603 V DownloadDrmHelper: enter isDrmConvertNeeded(): application/vnd.oma.drm.content
02-25 08:13:11.895   368   603 V DownloadManager: downloaded 143151 for http://192.168.10.224:8080/test-browser/drm/huasha.dcf
02-25 08:13:11.905   368   603 V DownloadDrmHelper: enter isDrmConvertNeeded(): application/vnd.oma.drm.content
02-25 08:13:11.905   368   603 V DownloadManager: downloaded 147247 for http://192.168.10.224:8080/test-browser/drm/huasha.dcf
02-25 08:13:11.905   368   603 V DownloadDrmHelper: enter isDrmConvertNeeded(): application/vnd.oma.drm.content
02-25 08:13:11.905   368   603 V DownloadManager: downloaded 151343 for http://192.168.10.224:8080/test-browser/drm/huasha.dcf
02-25 08:13:11.905   368   603 V DownloadDrmHelper: enter isDrmConvertNeeded(): application/vnd.oma.drm.content
02-25 08:13:11.905   368   603 V DownloadManager: downloaded 155439 for http://192.168.10.224:8080/test-browser/drm/huasha.dcf
02-25 08:13:11.935   368   603 V DownloadDrmHelper: enter isDrmConvertNeeded(): application/vnd.oma.drm.content
02-25 08:13:11.965   368   603 V DownloadManager: downloaded 159535 for http://192.168.10.224:8080/test-browser/drm/huasha.dcf
02-25 08:13:11.995   368   603 V DownloadDrmHelper: enter isDrmConvertNeeded(): application/vnd.oma.drm.content
02-25 08:13:11.995   368   605 V DownloadManager: starting query, database is not null; projection is null; selection is null; selectionArgs is null; sort is null.
02-25 08:13:12.005   368   603 V DownloadManager: downloaded 163631 for http://192.168.10.224:8080/test-browser/drm/huasha.dcf
02-25 08:13:12.005   368   603 V DownloadDrmHelper: enter isDrmConvertNeeded(): application/vnd.oma.drm.content
02-25 08:13:12.015   368   603 V DownloadManager: downloaded 167727 for http://192.168.10.224:8080/test-browser/drm/huasha.dcf
02-25 08:13:12.015   368   603 V DownloadDrmHelper: enter isDrmConvertNeeded(): application/vnd.oma.drm.content
02-25 08:13:12.015   368   603 V DownloadManager: downloaded 171823 for http://192.168.10.224:8080/test-browser/drm/huasha.dcf
02-25 08:13:12.015   368   603 V DownloadDrmHelper: enter isDrmConvertNeeded(): application/vnd.oma.drm.content
02-25 08:13:12.015   368   603 V DownloadManager: downloaded 175919 for http://192.168.10.224:8080/test-browser/drm/huasha.dcf
02-25 08:13:12.015   368   605 V DownloadManager: created cursor android.database.sqlite.SQLiteCursor@41054530 on behalf of 368
02-25 08:13:12.015   368   603 V DownloadDrmHelper: enter isDrmConvertNeeded(): application/vnd.oma.drm.content
02-25 08:13:12.015   368   603 V DownloadManager: downloaded 180015 for http://192.168.10.224:8080/test-browser/drm/huasha.dcf
02-25 08:13:12.025   368   603 V DownloadDrmHelper: enter isDrmConvertNeeded(): application/vnd.oma.drm.content
02-25 08:13:12.025   368   603 V DownloadManager: downloaded 184111 for http://192.168.10.224:8080/test-browser/drm/huasha.dcf
02-25 08:13:12.025   368   603 V DownloadDrmHelper: enter isDrmConvertNeeded(): application/vnd.oma.drm.content
02-25 08:13:12.025   368   603 V DownloadManager: downloaded 188207 for http://192.168.10.224:8080/test-browser/drm/huasha.dcf
02-25 08:13:12.025   368   603 V DownloadDrmHelper: enter isDrmConvertNeeded(): application/vnd.oma.drm.content
02-25 08:13:12.035   368   605 I DownloadManager: number of rows from downloads-db: 10
02-25 08:13:12.035   368   603 V DownloadManager: downloaded 192303 for http://192.168.10.224:8080/test-browser/drm/huasha.dcf
02-25 08:13:12.035   368   603 V DownloadDrmHelper: enter isDrmConvertNeeded(): application/vnd.oma.drm.content
02-25 08:13:12.035   368   603 V DownloadManager: downloaded 196399 for http://192.168.10.224:8080/test-browser/drm/huasha.dcf
02-25 08:13:12.035   368   603 V DownloadDrmHelper: enter isDrmConvertNeeded(): application/vnd.oma.drm.content
02-25 08:13:12.035   368   603 V DownloadManager: downloaded 200495 for http://192.168.10.224:8080/test-browser/drm/huasha.dcf
02-25 08:13:12.035   368   605 V DownloadManager: processing updated download 13, status: 200
02-25 08:13:12.035   368   603 V DownloadDrmHelper: enter isDrmConvertNeeded(): application/vnd.oma.drm.content
02-25 08:13:12.035   368   603 V DownloadManager: downloaded 204591 for http://192.168.10.224:8080/test-browser/drm/huasha.dcf
02-25 08:13:12.045   368   603 V DownloadDrmHelper: enter isDrmConvertNeeded(): application/vnd.oma.drm.content
02-25 08:13:12.045   368   603 V DownloadManager: downloaded 208687 for http://192.168.10.224:8080/test-browser/drm/huasha.dcf
02-25 08:13:12.045   368   605 V Download ApnHelper: beginDownload type: -1
02-25 08:13:12.045   368   605 D Download ApnHelper: tryOmaDownload
02-25 08:13:12.045    78   486 W ActivityManager: Unable to start service Intent { act=com.android.providers.downloads.action.download.dd typ=application/vnd.oma.drm.message (has extras) }: not found
02-25 08:13:12.045   368   603 V DownloadDrmHelper: enter isDrmConvertNeeded(): application/vnd.oma.drm.content
02-25 08:13:12.045   368   603 V DownloadManager: downloaded 212783 for http://192.168.10.224:8080/test-browser/drm/huasha.dcf
02-25 08:13:12.055   368   603 V DownloadDrmHelper: enter isDrmConvertNeeded(): application/vnd.oma.drm.content
02-25 08:13:12.055   368   603 V DownloadManager: downloaded 216879 for http://192.168.10.224:8080/test-browser/drm/huasha.dcf
02-25 08:13:12.055   368   605 V DownloadManager: processing updated download 14, status: 200
02-25 08:13:12.055   368   605 V Download ApnHelper: beginDownload type: -1
02-25 08:13:12.055   368   603 V DownloadDrmHelper: enter isDrmConvertNeeded(): application/vnd.oma.drm.content
02-25 08:13:12.055   368   605 D Download ApnHelper: tryOmaDownload
02-25 08:13:12.055    78   234 W ActivityManager: Unable to start service Intent { act=com.android.providers.downloads.action.download.dd typ=application/vnd.oma.drm.content (has extras) }: not found
02-25 08:13:12.065   368   603 V DownloadManager: downloaded 220975 for http://192.168.10.224:8080/test-browser/drm/huasha.dcf
02-25 08:13:12.065   368   603 V DownloadDrmHelper: enter isDrmConvertNeeded(): application/vnd.oma.drm.content
02-25 08:13:12.065   368   605 V DownloadManager: processing updated download 15, status: 200
02-25 08:13:12.065   368   603 V DownloadManager: downloaded 225071 for http://192.168.10.224:8080/test-browser/drm/huasha.dcf
02-25 08:13:12.065   368   603 V DownloadDrmHelper: enter isDrmConvertNeeded(): application/vnd.oma.drm.content
02-25 08:13:12.065   368   605 V Download ApnHelper: beginDownload type: -1
02-25 08:13:12.065   368   605 D Download ApnHelper: tryOmaDownload
02-25 08:13:12.075    78   231 W ActivityManager: Unable to start service Intent { act=com.android.providers.downloads.action.download.dd typ=application/vnd.oma.drm.content (has extras) }: not found
02-25 08:13:12.075   368   603 V DownloadManager: downloaded 229167 for http://192.168.10.224:8080/test-browser/drm/huasha.dcf
02-25 08:13:12.075   368   605 V DownloadManager: processing updated download 16, status: 200
02-25 08:13:12.075   368   603 V DownloadDrmHelper: enter isDrmConvertNeeded(): application/vnd.oma.drm.content
02-25 08:13:12.075   368   603 V DownloadManager: downloaded 233263 for http://192.168.10.224:8080/test-browser/drm/huasha.dcf
02-25 08:13:12.085   368   603 V DownloadDrmHelper: enter isDrmConvertNeeded(): application/vnd.oma.drm.content
02-25 08:13:12.085   368   603 V DownloadManager: downloaded 237359 for http://192.168.10.224:8080/test-browser/drm/huasha.dcf
02-25 08:13:12.085   368   603 V DownloadDrmHelper: enter isDrmConvertNeeded(): application/vnd.oma.drm.content
02-25 08:13:12.085   368   603 V DownloadManager: downloaded 241455 for http://192.168.10.224:8080/test-browser/drm/huasha.dcf
02-25 08:13:12.085   368   603 V DownloadDrmHelper: enter isDrmConvertNeeded(): application/vnd.oma.drm.content
02-25 08:13:12.085   368   603 V DownloadManager: downloaded 245551 for http://192.168.10.224:8080/test-browser/drm/huasha.dcf
02-25 08:13:12.085   368   605 V Download ApnHelper: beginDownload type: -1
02-25 08:13:12.085   368   605 D Download ApnHelper: tryOmaDownload
02-25 08:13:12.085    78    89 W ActivityManager: Unable to start service Intent { act=com.android.providers.downloads.action.download.dd typ=application/vnd.oma.drm.content (has extras) }: not found
02-25 08:13:12.095   368   603 V DownloadDrmHelper: enter isDrmConvertNeeded(): application/vnd.oma.drm.content
02-25 08:13:12.095   368   605 V DownloadManager: processing updated download 17, status: 200
02-25 08:13:12.095   368   603 V DownloadManager: downloaded 249647 for http://192.168.10.224:8080/test-browser/drm/huasha.dcf
02-25 08:13:12.095   368   603 V DownloadDrmHelper: enter isDrmConvertNeeded(): application/vnd.oma.drm.content
02-25 08:13:12.095   368   603 V DownloadManager: downloaded 253743 for http://192.168.10.224:8080/test-browser/drm/huasha.dcf
02-25 08:13:12.095   368   603 V DownloadDrmHelper: enter isDrmConvertNeeded(): application/vnd.oma.drm.content
02-25 08:13:12.095   368   603 V DownloadManager: downloaded 257839 for http://192.168.10.224:8080/test-browser/drm/huasha.dcf
02-25 08:13:12.095   368   605 V Download ApnHelper: beginDownload type: -1
02-25 08:13:12.095   368   605 D Download ApnHelper: tryOmaDownload
02-25 08:13:12.105    78   216 W ActivityManager: Unable to start service Intent { act=com.android.providers.downloads.action.download.dd typ=application/vnd.oma.drm.content (has extras) }: not found
02-25 08:13:12.105   368   603 V DownloadDrmHelper: enter isDrmConvertNeeded(): application/vnd.oma.drm.content
02-25 08:13:12.105   368   603 V DownloadManager: downloaded 261935 for http://192.168.10.224:8080/test-browser/drm/huasha.dcf
02-25 08:13:12.105   368   605 V DownloadManager: processing updated download 18, status: 200
02-25 08:13:12.105   368   603 V DownloadDrmHelper: enter isDrmConvertNeeded(): application/vnd.oma.drm.content
02-25 08:13:12.115   368   603 V DownloadManager: downloaded 266031 for http://192.168.10.224:8080/test-browser/drm/huasha.dcf
02-25 08:13:12.115   368   603 V DownloadDrmHelper: enter isDrmConvertNeeded(): application/vnd.oma.drm.content
02-25 08:13:12.115   368   603 V DownloadManager: downloaded 270127 for http://192.168.10.224:8080/test-browser/drm/huasha.dcf
02-25 08:13:12.115   368   605 V Download ApnHelper: beginDownload type: -1
02-25 08:13:12.115   368   605 D Download ApnHelper: tryOmaDownload
02-25 08:13:12.115    78   488 W ActivityManager: Unable to start service Intent { act=com.android.providers.downloads.action.download.dd typ=application/vnd.oma.drm.content (has extras) }: not found
02-25 08:13:12.115   368   603 V DownloadDrmHelper: enter isDrmConvertNeeded(): application/vnd.oma.drm.content
02-25 08:13:12.115   368   603 V DownloadManager: downloaded 274223 for http://192.168.10.224:8080/test-browser/drm/huasha.dcf
02-25 08:13:12.125   368   603 V DownloadDrmHelper: enter isDrmConvertNeeded(): application/vnd.oma.drm.content
02-25 08:13:12.125   368   603 V DownloadManager: downloaded 278319 for http://192.168.10.224:8080/test-browser/drm/huasha.dcf
02-25 08:13:12.125   368   603 V DownloadDrmHelper: enter isDrmConvertNeeded(): application/vnd.oma.drm.content
02-25 08:13:12.125   368   603 V DownloadManager: downloaded 282415 for http://192.168.10.224:8080/test-browser/drm/huasha.dcf
02-25 08:13:12.125   368   605 V DownloadManager: processing updated download 19, status: 200
02-25 08:13:12.125   368   605 V Download ApnHelper: beginDownload type: -1
02-25 08:13:12.125   368   605 D Download ApnHelper: tryOmaDownload
02-25 08:13:12.125   368   603 V DownloadDrmHelper: enter isDrmConvertNeeded(): application/vnd.oma.drm.content
02-25 08:13:12.125   368   603 V DownloadManager: downloaded 286511 for http://192.168.10.224:8080/test-browser/drm/huasha.dcf
